village_code,village,village_tamil,gram_panchayat,block,taluk,district,district_code,taluk_code,block_code,pincode,pincode_confidence,pincode_match_level
635602,Panjapatti,,Panjapatti,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639119,taluk_match,high
635604,Pappakkapatti,,Pappakkappatti,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639119,taluk_match,high
635595,Pillapalayam,,Pillapalayam,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,621210,name_match,high
635603,Pothuravuthanpatti,,Pothuravutthanpatti,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639119,block_inferred,medium
635586,Renganathapuram (North),,Renganathapuram,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,613104,name_match_multi,good
635587,Renganathapuram (South),,Renganathapuram,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,613104,name_match_multi,good
635600,Sengal,,Sengal,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639102,taluk_match,high
635591,Sithalavai,,Sithalavai,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639119,block_inferred,medium
635605,Sivayam (North),,Sivayam,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639120,taluk_match,high
635606,Sivayam (South),,Sivayam,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639120,taluk_match,high
635589,Thirukkampuliyur,,Thirukkampuliyur,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639119,block_inferred,medium
635598,Vayalur,,Vayalur,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639119,taluk_match,high
635599,Veeriyapalayam,,Veeriyapalayam,KRISHNARAYAPURAM,Krishnarayapuram,KARUR,576,5770,6201,639119,taluk_match,high
635630,Alathur,,Alathur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,taluk_match,high
635627,Chinniyampalayam,,Chinnaiyampalayam,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,639120,name_match,high
635628,Gudalur,,Gudalur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,606111,name_match_multi,good
635625,Hiranyamangalam,,HIRANYAMANGALAM,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639107,taluk_match,high
635623,Inungur,,INUNGUR,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,block_inferred,medium
931898,Kadambar Kovil,கடம்பர் கோவில்,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
635634,Kalladai,,Kalladai,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,name_match,high
635622,Kallai,,Kallai,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,639110,name_match,high
635636,Kalugur,,Kalugur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,block_inferred,medium
635607,Karuvappanaickenpettai,,Karuvappanayakenpettai,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,block_inferred,medium
635642,Kulithalai,குளித்தலை,RAJENDRAM,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,block_inferred,medium
635614,Kumaramangalam,,KUMARAMANGALAM,KULITTALAI,Kulithalai,KARUR,576,5771,6202,607205,name_match_multi,good
635609,Manathattai,,MANATHATTAI,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639104,name_match,high
931903,Maruthoor North Bit I,மருதூர் வடபாகம் துண்டு I,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
931904,Maruthoor North Bit II,மருதூர் வடபாகம் துண்டு II,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
931906,Maruthoor South Bit I,மருதூர் தென்பாகம் துண்டு I,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
931909,Maruthoor South Bit II,மருதூர் தென்பாகம் துண்டு II,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
635617,Mudalaipatti,,Muthalaipatti,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,637003,name_match,high
635637,Naganur,,Naganur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,639120,name_match,high
635624,Nallur,,NALLUR,KULITTALAI,Kulithalai,KARUR,576,5771,6202,601203,name_match_multi,good
931910,Nangavaram North Bit I,நங்கவரம் வடபாகம் துண்டு I,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
931912,Nangavaram North Bit II,நங்கவரம் வடபாகம் துண்டு II,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
931914,Nangavaram South Bit I,நங்கவரம் தென்பாகம் துண்டு I,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
931916,Nangavaram South Bit II,நங்கவரம் தென்பாகம் துண்டு II,,,Kulithalai,KARUR,576,5771,,639201,gp_inferred,good
635619,Neidalur (North),,Neithalur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,639110,name_match,high
635620,Neidalur (South),,Neithalur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,639110,name_match,high
635639,Padiripatti,,Pathiripatti,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621306,name_match,high
635641,Pillur,,Pillur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,605103,name_match_multi,good
635638,Porundalur,,Porunthalur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,name_match,high
635615,Poyyamani,,POYYAMANI,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639110,name_match,high
635632,Puluderi,,Pulutheri,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,block_inferred,medium
635629,Puthur,,Puthur,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,609108,name_match_multi,good
635612,Rajendram (North),,RAJENDRAM,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,block_inferred,medium
635613,Rajendram (South),,RAJENDRAM,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,block_inferred,medium
635631,R.T.Malai,,Archampatti,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,block_inferred,medium
635626,Sathiyamangalam,,SATHIYAMANGALAM,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,name_match,high
635618,Seplapatti,,Seplapatti,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,block_inferred,medium
635616,Sooriyanur,,SURIYANUR,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,block_inferred,medium
635621,Thalinji,,Thalinji,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,block_inferred,medium
635635,Thogamalai,,Thogaimalai,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621313,block_inferred,medium
635640,Uthuppatti,,Pathiripatti,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,621306,gp_inferred,good
635633,Vadaseri,,Vadaseri,THOGAIMALAI,Kulithalai,KARUR,576,5771,6204,614905,name_match_multi,good
635608,Vadhiyam,,Vathiyam,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,block_inferred,medium
635610,Vaiganallur(North),,VAIGANALLUR,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,name_match,high
635611,Vaiganallur(South),,VAIGANALLUR,KULITTALAI,Kulithalai,KARUR,576,5771,6202,639120,name_match,high
635559,Achamapuram,,Somur,KARUR,Manmangalam,KARUR,576,5985,6200,639114,gp_inferred,good
635583,Andankoil East (CT),,Andankoil east,THANTHONI,Manmangalam,KARUR,576,5985,6203,639003,block_inferred,medium
635564,Andankoil(West),,Andankoil west,THANTHONI,Manmangalam,KARUR,576,5985,6203,612804,name_match_multi,good
635569,Appipalayam,,Appipalayam,THANTHONI,Manmangalam,KARUR,576,5985,6203,639003,name_match,high
635563,Athur,,Authur poolampalayam,KARUR,Manmangalam,KARUR,576,5985,6200,609204,name_match_multi,good
635582,Kadaparai (CT),,Kathaparai,KARUR,Manmangalam,KARUR,576,5985,6200,639006,name_match,high
635568,Karuppampalayam,,Karuppampalayam,THANTHONI,Manmangalam,KARUR,576,5985,6203,642004,name_match,high
635561,Koyamballi,,Koyampalli,THANTHONI,Manmangalam,KARUR,576,5985,6203,639003,block_inferred,medium
635555,Kuppuchipalayam,,Vangal kuppuchipalayam,KARUR,Manmangalam,KARUR,576,5985,6200,638182,name_match,high
635562,Manmangalam,,Manmangalam,KARUR,Manmangalam,KARUR,576,5985,6200,639006,name_match,high
635581,Minampalli-Pachamadevi (CT),,Minnampalli panchamadevi,KARUR,Manmangalam,KARUR,576,5985,6200,639006,block_inferred,medium
635554,Nanniyur,,Nanniyur,KARUR,Manmangalam,KARUR,576,5985,6200,639113,name_match,high
635557,Nerur North,,Nerur (north),KARUR,Manmangalam,KARUR,576,5985,6200,639006,block_inferred,medium
635558,Nerur South,,Nerur (south),KARUR,Manmangalam,KARUR,576,5985,6200,639006,block_inferred,medium
635552,N.Kadambankurichi,,P.kadambankurichi,KARUR,Manmangalam,KARUR,576,5985,6200,639006,block_inferred,medium
635570,Pallapalayam,,Pallapalayam,THANTHONI,Manmangalam,KARUR,576,5985,6203,638116,name_match_multi,good
931969,Panjamadevi,பஞ்சமாதேவி,,,Manmangalam,KARUR,576,5985,,639004,name_match,high
635553,P.Kadambankurichi,,P.kadambankurichi,KARUR,Manmangalam,KARUR,576,5985,6200,639006,block_inferred,medium
635560,Somur,,Somur,KARUR,Manmangalam,KARUR,576,5985,6200,639114,name_match,high
635571,Thalapatti,,Thalapatti,THANTHONI,Manmangalam,KARUR,576,5985,6203,639003,name_match,high
635556,Vangal,,Vangal kuppuchipalayam,KARUR,Manmangalam,KARUR,576,5985,6200,639116,name_match,high
635491,Anjur,,ANJUR,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,603204,name_match_multi,good
635495,Athipalayam,,ATHIPALAYAM,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639111,name_match_multi,good
635504,Elakkaturamachandrapuram,,MONJANUR,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639206,gp_inferred,good
635512,Karudayampalayam,,KARUDAYAMPALAYAM,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639111,name_match,high
635492,Karvazhi,,KARVAZHI,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,638151,name_match,high
635549,Kombupalayam,,Kombupalayam,KARUR,Pugalur,KARUR,576,6676,6200,639006,block_inferred,medium
635499,K.Paramathi,,K.PARAMATHI,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639206,block_inferred,medium
635497,Kuppam,,KUPPAM,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,632311,name_match_multi,good
635502,Monjanur (East),,MONJANUR,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639206,name_match,high
635503,Monjanur (West),,MONJANUR,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639206,name_match,high
635498,Munnur,,MUNNUR,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,604301,name_match_multi,good
635551,Nanjaipugalur,,N.pugalur,KARUR,Pugalur,KARUR,576,6676,6200,639113,name_match,high
931962,Nanjai Thottakurichi,நஞ்சைத்தோட்டக்குறிச்சி,,,Pugalur,KARUR,576,6676,,639201,gp_inferred,good
635511,Nedungur,,Nedungur,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,621105,name_match_multi,good
635513,Pavithiram,,PAVITHIRAM,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,606806,name_match_multi,good
931952,Punjai Pugalur North,புஞ்சைப் புகளூர் வடக்கு,,,Pugalur,KARUR,576,6676,,639201,gp_inferred,good
931953,Punjai Pugalur South,புஞ்சைப் புகளூர் தெற்கு,,,Pugalur,KARUR,576,6676,,639201,gp_inferred,good
931965,Punjai Thottakurichi,புஞ்சைத்தோட்டக்குறிச்சி,,,Pugalur,KARUR,576,6676,,639113,name_match,high
635496,Punnam,,PUNNAM,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,638312,name_match_multi,good
635494,Thennilai(East),,THENNILAI EAST,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639206,block_inferred,medium
635500,Thennilai(south),,THENNILAI SOUTH,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639206,block_inferred,medium
635501,Thennilai(West),,THENNILAI WEST,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639206,block_inferred,medium
635550,Thirukkattuthurai,,Thirukkaduthurai,KARUR,Pugalur,KARUR,576,6676,6200,639006,block_inferred,medium
635493,Thukkachi,,THUKKACHI,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,612602,name_match_multi,good
635548,Vettamangalam (East),,Vettamangalam,KARUR,Pugalur,KARUR,576,6676,6200,639117,name_match,high
635547,Vettamangalam (west),,Vettamangalam,KARUR,Pugalur,KARUR,576,6676,6200,639117,name_match,high
635514,Viswanathapuri,,VISWANATHAPURI,K.PARAMATHY,Pugalur,KARUR,576,6676,6198,639002,name_match,high
644087,Anchetty,,Anchetti,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635102,name_match,high
644111,Anchetty R.F.,,Anchetti,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635102,gp_inferred,good
933577,Anchetty West,,,,Anchetty,KRISHNAGIRI,577,6662,,635109,gp_inferred,good
644088,Doddamanchi,,Doddamanchi,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635102,name_match,high
644085,Kottaiyur,,Kottaiyur,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,612302,name_match_multi,good
644081,Madakkal,,Madakkal,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635107,block_inferred,medium
644084,Manchukondapalli,,Manjugondapalli,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635102,name_match,high
644089,Natrapalayam,,Natrampalayam,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635107,block_inferred,medium
644114,Natrapalayam R.F.,,Natrampalayam,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635107,block_inferred,medium
644083,Thaggatti,,Thaggatti,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635107,block_inferred,medium
644108,Thaggatti R.F.,,Thaggatti,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635107,block_inferred,medium
644086,Urigam,,Urigam,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635102,name_match,high
644104,Urigam R.F.,,Thaggatti,THALLY,Anchetty,KRISHNAGIRI,577,6662,6212,635107,block_inferred,medium
643938,Achamangalam,,Achamangalam,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,name_match_multi,good
643939,Balinayanapalli,,Balinayanapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
932459,Bargur,பர்கூர்,,,Bargur,KRISHNAGIRI,577,6613,,635109,gp_inferred,good
643962,Batlapalli,,Batlapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635104,name_match,high
644119,Bommepalli,,Bommepalli,MATHUR,Bargur,KRISHNAGIRI,577,6613,6210,635203,block_inferred,medium
643959,Chendrapalli,,Anchoor,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,632601,gp_inferred,good
643916,Chinmnamttarapalli.,,Chinnamattarapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643918,Chinnathimminayanapalli,,Belavarthy,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643913,Guruvinayanapalli,,Guruvinayanapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635120,name_match,high
643963,Guttur,,Guttur,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643965,Ikondamkothapalli.,,Ikondamkothapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643960,Jagadevipalayam,,Jagadevi,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
644118,Kannandahalli,,Kannandahalli,MATHUR,Bargur,KRISHNAGIRI,577,6613,6210,635203,name_match,high
643895,Kondappanayanapalli,,Chennasandiram,VEPPANAPALLI,Bargur,KRISHNAGIRI,577,6613,6214,635104,name_match,high
643898,Madepalli,,V.madepalli,VEPPANAPALLI,Bargur,KRISHNAGIRI,577,6613,6214,635104,name_match_multi,good
643966,Majethgollahalli,,Majeethgollahalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643935,Mallapadi,,Mallapadi,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635104,name_match,high
643967,Modikuppam,,Anchoor,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,632601,name_match,high
644121,Nagampatti,,Nagampatti,MATHUR,Bargur,KRISHNAGIRI,577,6613,6210,628718,name_match,high
643914,Oppathavadi,,Oppathavadi,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643940,Orappam,,Orappam,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,name_match,high
643933,Palepalle,,Palepalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643961,Pasinayanapalli,,Bandaseemanoor,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
644122,Pichugoundanhalli,,Nagampatti,MATHUR,Bargur,KRISHNAGIRI,577,6613,6210,628718,gp_inferred,good
643964,Puligunta,,Perugopanapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643915,Salinayanapalli,,Karakuppam,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
644120,Sevvampatti,,Sivampatti,MATHUR,Bargur,KRISHNAGIRI,577,6613,6210,635203,block_inferred,medium
643936,Sigaralapalli,,Sigaralapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
643901,Sulamalai,,V.madepalli,VEPPANAPALLI,Bargur,KRISHNAGIRI,577,6613,6214,635104,gp_inferred,good
643917,Varatanapalli,,Varattanapalli,BARGUR,Bargur,KRISHNAGIRI,577,6613,6205,635108,block_inferred,medium
644064,Achubalu,,Achubalu,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644071,Agalakotta,,Agalakotta,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635118,name_match,high
644075,Andevanapalli,,Andevanapalli,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,name_match,high
644028,Anekollu,,Anekollu,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644005,Anniyalam,,Anniyalam,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,name_match,high
644044,Arasakuppam,,Arasakuppam,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,name_match,high
644061,Arupalli,,Thally,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644066,Averupally Agraharam,,Achubalu,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644095,Ayyur R.F.,,Bettamugalalam,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644013,Bairamangalam,,Bairamangalam,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,name_match,high
644056,Ballapalli,,Ballapalli,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644049,Battamugulalam,,Bettamugalalam,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644000,Belagundapalli,,Belagondapalli,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644046,Bevunutham,,Bevanatham,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644077,Bilalam,,Irudhukottai,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635107,gp_inferred,good
644116,Biligundulu R.F.,,Doddamanchi,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635102,gp_inferred,good
644105,Bilikkal R.F.,,Urigam,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635102,gp_inferred,good
644039,Binnamangalam,,Binnamangalam,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635118,name_match,high
644045,Bithireddi,,Bithireddy,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644014,Bodichipalli,,Bodichipalli,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,name_match,high
644065,Chikkaveripalli,,Achubalu,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644063,Chudasandiram,,Choodasandiram,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644058,Daravendram,,Dharavendiram,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
933581,Denkanikotta,,,,Denkanikottai,KRISHNAGIRI,577,5892,,635107,name_match,high
644093,Denkanikotta R.F.,,Bevanatham,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644032,Devaganapalli,,Devaganapalli,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635114,name_match,high
644040,Doddaubbanur,,Doddaubbanur,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635118,taluk_match,high
644047,Echanahalli,,Rayakottai,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635116,gp_inferred,good
644076,Erudukotta,,Irudhukottai,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635107,name_match,high
644097,Galigattam R.F.,,Bettamugalalam,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644099,Gullatty R.F.,,Bettamugalalam,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644037,Gumlapuram,,Gumlapuram,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644113,Guthirayan R.F.,,Doddamanchi,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635102,gp_inferred,good
644050,Hanumanthapuram,,Hanumanthapuram,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,603108,name_match_multi,good
644011,Hosappuram,,Hosapuram settipalli,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644009,Jagirkarupalli,,Jagirkarupalli,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,block_inferred,medium
644027,Jakkeri,,Jekkeri,KELAMANGALAM,Denkanikottai,KRISHNAGIRI,577,5892,6208,635113,name_match,high
644070,Jowlagiri,,Jawalagiri,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,block_inferred,medium
644101,Jowlagiri (R.F.),,Agalakotta,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635118,gp_inferred,good
644042,Kakkadasam,,Devarulimangalam,THALLY,Denkanikottai,KRISHNAGIRI,577,5892,6212,635107,name_match,high
